date,item_name,unit,opening_stock,consumed,received,closing_stock,unit_cost,daily_cost,below_reorder
2026-04-05,Copper Fungicide,kg,6.8,0.0,0,6.8,280,0.0,False
2026-04-06,Copper Fungicide,kg,6.8,0.62,0,6.2,280,174.0,False
2026-04-07,Copper Fungicide,kg,6.2,0.53,0,5.6,280,147.0,False
2026-04-08,Copper Fungicide,kg,5.6,0.46,0,5.2,280,130.0,False
2026-04-09,Copper Fungicide,kg,5.2,0.47,0,4.7,280,133.0,False
2025-04-10,Neem Oil,liters,15.0,0.38,0,14.6,350,134.0,False
2025-04-11,Neem Oil,liters,14.6,0.41,0,14.2,350,142.0,False
2025-04-12,Neem Oil,liters,14.2,0.2,0,14.0,350,69.0,False
2025-04-13,Neem Oil,liters,14.0,0.0,0,14.0,350,0.0,False
2025-04-14,Neem Oil,liters,14.0,0.42,0,13.6,350,147.0,False
2025-04-15,Neem Oil,liters,13.6,0.27,0,13.3,350,94.0,False
2025-04-16,Neem Oil,liters,13.3,0.23,0,13.1,350,80.0,False
2025-04-17,Neem Oil,liters,13.1,0.24,0,12.9,350,85.0,False
2025-04-18,Neem Oil,liters,12.9,0.43,0,12.4,350,149.0,False
2025-04-19,Neem Oil,liters,12.4,0.42,0,12.0,350,148.0,False
2025-04-20,Neem Oil,liters,12.0,0.0,0,12.0,350,0.0,False
2025-04-21,Neem Oil,liters,12.0,0.29,0,11.7,350,102.0,False
2025-04-22,Neem Oil,liters,11.7,0.26,0,11.5,350,90.0,False
2025-04-23,Neem Oil,liters,11.5,0.42,0,11.0,350,146.0,False
2025-04-24,Neem Oil,liters,11.0,0.41,0,10.6,350,143.0,False
2025-04-25,Neem Oil,liters,10.6,0.43,0,10.2,350,149.0,False
2025-04-26,Neem Oil,liters,10.2,0.2,0,10.0,350,70.0,False
2025-04-27,Neem Oil,liters,10.0,0.0,0,10.0,350,0.0,False
2025-04-28,Neem Oil,liters,10.0,0.43,0,9.6,350,151.0,False
2025-04-29,Neem Oil,liters,9.6,0.26,0,9.3,350,91.0,False
2025-04-30,Neem Oil,liters,9.3,0.31,0,9.0,350,110.0,False
2025-05-01,Neem Oil,liters,9.0,0.42,0,8.6,350,146.0,False
2025-05-02,Neem Oil,liters,8.6,0.26,0,8.3,350,90.0,False
2025-05-03,Neem Oil,liters,8.3,0.22,0,8.1,350,76.0,False
2025-05-04,Neem Oil,liters,8.1,0.0,0,8.1,350,0.0,False
2025-05-05,Neem Oil,liters,8.1,0.45,0,7.7,350,156.0,False
2025-05-06,Neem Oil,liters,7.7,0.24,0,7.4,350,84.0,False
2025-05-07,Neem Oil,liters,7.4,0.24,0,7.2,350,84.0,False
2025-05-08,Neem Oil,liters,7.2,0.29,0,6.9,350,101.0,False
2025-05-09,Neem Oil,liters,6.9,0.4,0,6.5,350,139.0,False
2025-05-10,Neem Oil,liters,6.5,0.21,0,6.3,350,74.0,False
2025-05-11,Neem Oil,liters,6.3,0.0,0,6.3,350,0.0,False
2025-05-12,Neem Oil,liters,6.3,0.31,0,6.0,350,107.0,False
2025-05-13,Neem Oil,liters,6.0,0.23,0,5.7,350,82.0,False
2025-05-14,Neem Oil,liters,5.7,0.3,0,5.4,350,105.0,False
2025-05-15,Neem Oil,liters,5.4,0.4,0,5.0,350,140.0,False
2025-05-16,Neem Oil,liters,5.0,0.23,0,4.8,350,81.0,False
2025-05-17,Neem Oil,liters,4.8,0.17,0,4.6,350,58.0,False
2025-05-18,Neem Oil,liters,4.6,0.0,0,4.6,350,0.0,False
2025-05-19,Neem Oil,liters,4.6,0.32,0,4.3,350,112.0,False
2025-05-20,Neem Oil,liters,4.3,0.18,0,4.1,350,63.0,False
2025-05-21,Neem Oil,liters,4.1,0.2,0,3.9,350,69.0,False
2025-05-22,Neem Oil,liters,3.9,0.39,0,3.6,350,136.0,False
2025-05-23,Neem Oil,liters,3.6,0.28,0,3.3,350,99.0,False
2025-05-24,Neem Oil,liters,3.3,0.24,0,3.0,350,85.0,False
2025-05-25,Neem Oil,liters,3.0,0.0,0,3.0,350,0.0,False
2025-05-26,Neem Oil,liters,3.0,0.39,0,2.6,350,137.0,False
2025-05-27,Neem Oil,liters,2.6,0.4,0,2.2,350,139.0,False
2025-05-28,Neem Oil,liters,2.2,0.41,0,1.8,350,145.0,True
2025-05-29,Neem Oil,liters,1.8,0.27,0,1.6,350,94.0,True
2025-05-30,Neem Oil,liters,1.6,0.28,0,1.3,350,99.0,True
2025-05-31,Neem Oil,liters,1.3,0.32,10,11.0,350,111.0,False
2025-06-01,Neem Oil,liters,11.0,0.0,0,11.0,350,0.0,False
2025-06-02,Neem Oil,liters,11.0,0.43,0,10.5,350,152.0,False
2025-06-03,Neem Oil,liters,10.5,0.19,0,10.3,350,68.0,False
2025-06-04,Neem Oil,liters,10.3,0.37,0,10.0,350,128.0,False
2025-06-05,Neem Oil,liters,10.0,0.2,0,9.8,350,70.0,False
2025-06-06,Neem Oil,liters,9.8,0.41,0,9.3,350,142.0,False
2025-06-07,Neem Oil,liters,9.3,0.24,0,9.1,350,84.0,False
2025-06-08,Neem Oil,liters,9.1,0.0,0,9.1,350,0.0,False
2025-06-09,Neem Oil,liters,9.1,0.37,0,8.7,350,128.0,False
2025-06-10,Neem Oil,liters,8.7,0.17,0,8.6,350,60.0,False
2025-06-11,Neem Oil,liters,8.6,0.35,0,8.2,350,123.0,False
2025-06-12,Neem Oil,liters,8.2,0.15,0,8.1,350,54.0,False
2025-06-13,Neem Oil,liters,8.1,0.37,0,7.7,350,131.0,False
2025-06-14,Neem Oil,liters,7.7,0.19,0,7.5,350,65.0,False
2025-06-15,Neem Oil,liters,7.5,0.0,0,7.5,350,0.0,False
2025-06-16,Neem Oil,liters,7.5,0.3,0,7.2,350,105.0,False
2025-06-17,Neem Oil,liters,7.2,0.35,0,6.9,350,124.0,False
2025-06-18,Neem Oil,liters,6.9,0.26,0,6.6,350,91.0,False
2025-06-19,Neem Oil,liters,6.6,0.24,0,6.4,350,84.0,False
2025-06-20,Neem Oil,liters,6.4,0.25,0,6.1,350,89.0,False
2025-06-21,Neem Oil,liters,6.1,0.21,0,5.9,350,73.0,False
2025-06-22,Neem Oil,liters,5.9,0.0,0,5.9,350,0.0,False
2025-06-23,Neem Oil,liters,5.9,0.18,0,5.7,350,62.0,False
2025-06-24,Neem Oil,liters,5.7,0.16,0,5.6,350,55.0,False
2025-06-25,Neem Oil,liters,5.6,0.25,0,5.3,350,89.0,False
2025-06-26,Neem Oil,liters,5.3,0.31,0,5.0,350,107.0,False
2025-06-27,Neem Oil,liters,5.0,0.23,0,4.8,350,81.0,False
2025-06-28,Neem Oil,liters,4.8,0.32,0,4.4,350,112.0,False
2025-06-29,Neem Oil,liters,4.4,0.0,0,4.4,350,0.0,False
2025-06-30,Neem Oil,liters,4.4,0.36,0,4.1,350,126.0,False
2025-07-01,Neem Oil,liters,4.1,0.27,0,3.8,350,95.0,False
2025-07-02,Neem Oil,liters,3.8,0.36,0,3.5,350,126.0,False
2025-07-03,Neem Oil,liters,3.5,0.31,0,3.1,350,107.0,False
2025-07-04,Neem Oil,liters,3.1,0.22,0,2.9,350,77.0,False
2025-07-05,Neem Oil,liters,2.9,0.37,0,2.6,350,129.0,False
2025-07-06,Neem Oil,liters,2.6,0.0,0,2.6,350,0.0,False
2025-07-07,Neem Oil,liters,2.6,0.19,0,2.4,350,66.0,False
2025-07-08,Neem Oil,liters,2.4,0.35,0,2.0,350,122.0,False
2025-07-09,Neem Oil,liters,2.0,0.21,0,1.8,350,75.0,True
2025-07-10,Neem Oil,liters,1.8,0.2,0,1.6,350,70.0,True
2025-07-11,Neem Oil,liters,1.6,0.18,0,1.4,350,63.0,True
2025-07-12,Neem Oil,liters,1.4,0.29,0,1.1,350,102.0,True
2025-07-13,Neem Oil,liters,1.1,0.0,0,1.1,350,0.0,True
2025-07-14,Neem Oil,liters,1.1,0.2,0,0.9,350,71.0,True
2025-07-15,Neem Oil,liters,0.9,0.21,0,0.7,350,73.0,True
2025-07-16,Neem Oil,liters,0.7,0.17,0,0.6,350,61.0,True
2025-07-17,Neem Oil,liters,0.6,0.24,10,10.3,350,83.0,False
2025-07-18,Neem Oil,liters,10.3,0.25,0,10.1,350,88.0,False
2025-07-19,Neem Oil,liters,10.1,0.23,0,9.8,350,81.0,False
2025-07-20,Neem Oil,liters,9.8,0.0,0,9.8,350,0.0,False
2025-07-21,Neem Oil,liters,9.8,0.23,0,9.6,350,80.0,False
2025-07-22,Neem Oil,liters,9.6,0.4,0,9.2,350,141.0,False
2025-07-23,Neem Oil,liters,9.2,0.33,0,8.9,350,117.0,False
2025-07-24,Neem Oil,liters,8.9,0.27,0,8.6,350,94.0,False
2025-07-25,Neem Oil,liters,8.6,0.34,0,8.3,350,120.0,False
2025-07-26,Neem Oil,liters,8.3,0.28,0,8.0,350,97.0,False
2025-07-27,Neem Oil,liters,8.0,0.0,0,8.0,350,0.0,False
2025-07-28,Neem Oil,liters,8.0,0.21,0,7.8,350,75.0,False
2025-07-29,Neem Oil,liters,7.8,0.24,0,7.5,350,85.0,False
2025-07-30,Neem Oil,liters,7.5,0.3,0,7.2,350,104.0,False
2025-07-31,Neem Oil,liters,7.2,0.42,0,6.8,350,146.0,False
2025-08-01,Neem Oil,liters,6.8,0.45,0,6.4,350,156.0,False
2025-08-02,Neem Oil,liters,6.4,0.18,0,6.2,350,64.0,False
2025-08-03,Neem Oil,liters,6.2,0.0,0,6.2,350,0.0,False
2025-08-04,Neem Oil,liters,6.2,0.2,0,6.0,350,69.0,False
2025-08-05,Neem Oil,liters,6.0,0.4,0,5.6,350,138.0,False
2025-08-06,Neem Oil,liters,5.6,0.43,0,5.2,350,152.0,False
2025-08-07,Neem Oil,liters,5.2,0.16,0,5.0,350,56.0,False
2025-08-08,Neem Oil,liters,5.0,0.21,0,4.8,350,73.0,False
2025-08-09,Neem Oil,liters,4.8,0.33,0,4.5,350,117.0,False
2025-08-10,Neem Oil,liters,4.5,0.0,0,4.5,350,0.0,False
2025-08-11,Neem Oil,liters,4.5,0.34,0,4.1,350,118.0,False
2025-08-12,Neem Oil,liters,4.1,0.28,0,3.8,350,96.0,False
2025-08-13,Neem Oil,liters,3.8,0.36,0,3.5,350,124.0,False
2025-08-14,Neem Oil,liters,3.5,0.34,0,3.2,350,117.0,False
2025-08-15,Neem Oil,liters,3.2,0.17,0,3.0,350,61.0,False
2025-08-16,Neem Oil,liters,3.0,0.35,0,2.6,350,121.0,False
2025-08-17,Neem Oil,liters,2.6,0.0,0,2.6,350,0.0,False
2025-08-18,Neem Oil,liters,2.6,0.4,0,2.2,350,140.0,False
2025-08-19,Neem Oil,liters,2.2,0.43,0,1.8,350,151.0,True
2025-08-20,Neem Oil,liters,1.8,0.23,0,1.6,350,81.0,True
2025-08-21,Neem Oil,liters,1.6,0.33,0,1.2,350,117.0,True
2025-08-22,Neem Oil,liters,1.2,0.39,0,0.8,350,138.0,True
2025-08-23,Neem Oil,liters,0.8,0.28,10,10.6,350,100.0,False
2025-08-24,Neem Oil,liters,10.6,0.0,0,10.6,350,0.0,False
2025-08-25,Neem Oil,liters,10.6,0.38,0,10.2,350,132.0,False
2025-08-26,Neem Oil,liters,10.2,0.41,0,9.8,350,144.0,False
2025-08-27,Neem Oil,liters,9.8,0.19,0,9.6,350,67.0,False
2025-08-28,Neem Oil,liters,9.6,0.22,0,9.4,350,78.0,False
2025-08-29,Neem Oil,liters,9.4,0.37,0,9.0,350,129.0,False
2025-08-30,Neem Oil,liters,9.0,0.41,0,8.6,350,142.0,False
2025-08-31,Neem Oil,liters,8.6,0.0,0,8.6,350,0.0,False
2025-09-01,Neem Oil,liters,8.6,0.37,0,8.2,350,130.0,False
2025-09-02,Neem Oil,liters,8.2,0.35,0,7.9,350,123.0,False
2025-09-03,Neem Oil,liters,7.9,0.31,0,7.5,350,109.0,False
2025-09-04,Neem Oil,liters,7.5,0.31,0,7.2,350,108.0,False
2025-09-05,Neem Oil,liters,7.2,0.28,0,7.0,350,98.0,False
2025-09-06,Neem Oil,liters,7.0,0.34,0,6.6,350,120.0,False
2025-09-07,Neem Oil,liters,6.6,0.0,0,6.6,350,0.0,False
2025-09-08,Neem Oil,liters,6.6,0.26,0,6.4,350,89.0,False
2025-09-09,Neem Oil,liters,6.4,0.38,0,6.0,350,131.0,False
2025-09-10,Neem Oil,liters,6.0,0.18,0,5.8,350,63.0,False
2025-09-11,Neem Oil,liters,5.8,0.27,0,5.5,350,95.0,False
2025-09-12,Neem Oil,liters,5.5,0.44,0,5.1,350,155.0,False
2025-09-13,Neem Oil,liters,5.1,0.33,0,4.8,350,117.0,False
2025-09-14,Neem Oil,liters,4.8,0.0,0,4.8,350,0.0,False
2025-09-15,Neem Oil,liters,4.8,0.3,0,4.4,350,106.0,False
2025-09-16,Neem Oil,liters,4.4,0.43,0,4.0,350,151.0,False
2025-09-17,Neem Oil,liters,4.0,0.41,0,3.6,350,145.0,False
2025-09-18,Neem Oil,liters,3.6,0.17,0,3.4,350,58.0,False
2025-09-19,Neem Oil,liters,3.4,0.43,0,3.0,350,152.0,False
2025-09-20,Neem Oil,liters,3.0,0.39,0,2.6,350,136.0,False
2025-09-21,Neem Oil,liters,2.6,0.0,0,2.6,350,0.0,False
2025-09-22,Neem Oil,liters,2.6,0.22,0,2.4,350,75.0,False
2025-09-23,Neem Oil,liters,2.4,0.4,0,2.0,350,141.0,True
2025-09-24,Neem Oil,liters,2.0,0.2,10,11.8,350,69.0,False
2025-09-25,Neem Oil,liters,11.8,0.26,0,11.5,350,92.0,False
2025-09-26,Neem Oil,liters,11.5,0.24,0,11.3,350,84.0,False
2025-09-27,Neem Oil,liters,11.3,0.41,0,10.9,350,143.0,False
2025-09-28,Neem Oil,liters,10.9,0.0,0,10.9,350,0.0,False
2025-09-29,Neem Oil,liters,10.9,0.43,0,10.5,350,149.0,False
2025-09-30,Neem Oil,liters,10.5,0.35,0,10.1,350,123.0,False
2025-10-01,Neem Oil,liters,10.1,0.19,0,9.9,350,65.0,False
2025-10-02,Neem Oil,liters,9.9,0.21,0,9.7,350,72.0,False
2025-10-03,Neem Oil,liters,9.7,0.26,0,9.5,350,91.0,False
2025-10-04,Neem Oil,liters,9.5,0.2,0,9.3,350,71.0,False
2025-10-05,Neem Oil,liters,9.3,0.0,0,9.3,350,0.0,False
2025-10-06,Neem Oil,liters,9.3,0.17,0,9.1,350,59.0,False
2025-10-07,Neem Oil,liters,9.1,0.2,0,8.9,350,69.0,False
2025-10-08,Neem Oil,liters,8.9,0.35,0,8.5,350,124.0,False
2025-10-09,Neem Oil,liters,8.5,0.21,0,8.3,350,74.0,False
2025-10-10,Neem Oil,liters,8.3,0.38,0,7.9,350,134.0,False
2025-10-11,Neem Oil,liters,7.9,0.28,0,7.7,350,100.0,False
2025-10-12,Neem Oil,liters,7.7,0.0,0,7.7,350,0.0,False
2025-10-13,Neem Oil,liters,7.7,0.41,0,7.3,350,142.0,False
2025-10-14,Neem Oil,liters,7.3,0.41,0,6.8,350,144.0,False
2025-10-15,Neem Oil,liters,6.8,0.29,0,6.6,350,103.0,False
2025-10-16,Neem Oil,liters,6.6,0.45,0,6.1,350,156.0,False
2025-10-17,Neem Oil,liters,6.1,0.34,0,5.8,350,120.0,False
2025-10-18,Neem Oil,liters,5.8,0.39,0,5.4,350,136.0,False
2025-10-19,Neem Oil,liters,5.4,0.0,0,5.4,350,0.0,False
2025-10-20,Neem Oil,liters,5.4,0.3,0,5.1,350,104.0,False
2025-10-21,Neem Oil,liters,5.1,0.42,0,4.7,350,146.0,False
2025-10-22,Neem Oil,liters,4.7,0.26,0,4.4,350,90.0,False
2025-10-23,Neem Oil,liters,4.4,0.22,0,4.2,350,77.0,False
2025-10-24,Neem Oil,liters,4.2,0.29,0,3.9,350,103.0,False
2025-10-25,Neem Oil,liters,3.9,0.36,0,3.5,350,127.0,False
2025-10-26,Neem Oil,liters,3.5,0.0,0,3.5,350,0.0,False
2025-10-27,Neem Oil,liters,3.5,0.15,0,3.4,350,53.0,False
2025-10-28,Neem Oil,liters,3.4,0.3,0,3.1,350,103.0,False
2025-10-29,Neem Oil,liters,3.1,0.26,0,2.8,350,92.0,False
2025-10-30,Neem Oil,liters,2.8,0.34,0,2.5,350,120.0,False
2025-10-31,Neem Oil,liters,2.5,0.32,0,2.2,350,112.0,False
2025-11-01,Neem Oil,liters,2.2,0.35,0,1.8,350,123.0,True
2025-11-02,Neem Oil,liters,1.8,0.0,0,1.8,350,0.0,True
2025-11-03,Neem Oil,liters,1.8,0.2,0,1.6,350,69.0,True
2025-11-04,Neem Oil,liters,1.6,0.25,10,11.4,350,87.0,False
2025-11-05,Neem Oil,liters,11.4,0.28,0,11.1,350,99.0,False
2025-11-06,Neem Oil,liters,11.1,0.43,0,10.6,350,149.0,False
2025-11-07,Neem Oil,liters,10.6,0.32,0,10.3,350,113.0,False
2025-11-08,Neem Oil,liters,10.3,0.24,0,10.1,350,84.0,False
2025-11-09,Neem Oil,liters,10.1,0.0,0,10.1,350,0.0,False
2025-11-10,Neem Oil,liters,10.1,0.19,0,9.9,350,67.0,False
2025-11-11,Neem Oil,liters,9.9,0.19,0,9.7,350,68.0,False
2025-11-12,Neem Oil,liters,9.7,0.43,0,9.3,350,152.0,False
2025-11-13,Neem Oil,liters,9.3,0.17,0,9.1,350,58.0,False
2025-11-14,Neem Oil,liters,9.1,0.41,0,8.7,350,143.0,False
2025-11-15,Neem Oil,liters,8.7,0.17,0,8.5,350,60.0,False
2025-11-16,Neem Oil,liters,8.5,0.0,0,8.5,350,0.0,False
2025-11-17,Neem Oil,liters,8.5,0.27,0,8.3,350,94.0,False
2025-11-18,Neem Oil,liters,8.3,0.31,0,7.9,350,108.0,False
2025-11-19,Neem Oil,liters,7.9,0.28,0,7.7,350,96.0,False
2025-11-20,Neem Oil,liters,7.7,0.29,0,7.4,350,102.0,False
2025-11-21,Neem Oil,liters,7.4,0.41,0,7.0,350,142.0,False
2025-11-22,Neem Oil,liters,7.0,0.19,0,6.8,350,67.0,False
2025-11-23,Neem Oil,liters,6.8,0.0,0,6.8,350,0.0,False
2025-11-24,Neem Oil,liters,6.8,0.29,0,6.5,350,102.0,False
2025-11-25,Neem Oil,liters,6.5,0.19,0,6.3,350,65.0,False
2025-11-26,Neem Oil,liters,6.3,0.21,0,6.1,350,73.0,False
2025-11-27,Neem Oil,liters,6.1,0.15,0,5.9,350,53.0,False
2025-11-28,Neem Oil,liters,5.9,0.41,0,5.5,350,143.0,False
2025-11-29,Neem Oil,liters,5.5,0.33,0,5.2,350,114.0,False
2025-11-30,Neem Oil,liters,5.2,0.0,0,5.2,350,0.0,False
2025-12-01,Neem Oil,liters,5.2,0.37,0,4.8,350,130.0,False
2025-12-02,Neem Oil,liters,4.8,0.28,0,4.5,350,99.0,False
2025-12-03,Neem Oil,liters,4.5,0.25,0,4.3,350,87.0,False
2025-12-04,Neem Oil,liters,4.3,0.2,0,4.1,350,69.0,False
2025-12-05,Neem Oil,liters,4.1,0.44,0,3.7,350,154.0,False
2025-12-06,Neem Oil,liters,3.7,0.4,0,3.3,350,141.0,False
2025-12-07,Neem Oil,liters,3.3,0.0,0,3.3,350,0.0,False
2025-12-08,Neem Oil,liters,3.3,0.23,0,3.0,350,81.0,False
2025-12-09,Neem Oil,liters,3.0,0.39,0,2.6,350,136.0,False
2025-12-10,Neem Oil,liters,2.6,0.19,0,2.4,350,67.0,False
2025-12-11,Neem Oil,liters,2.4,0.33,0,2.1,350,116.0,False
2025-12-12,Neem Oil,liters,2.1,0.23,0,1.9,350,79.0,True
2025-12-13,Neem Oil,liters,1.9,0.23,0,1.7,350,81.0,True
2025-12-14,Neem Oil,liters,1.7,0.0,0,1.7,350,0.0,True
2025-12-15,Neem Oil,liters,1.7,0.42,0,1.2,350,147.0,True
2025-12-16,Neem Oil,liters,1.2,0.33,10,10.9,350,116.0,False
2025-12-17,Neem Oil,liters,10.9,0.43,0,10.5,350,151.0,False
2025-12-18,Neem Oil,liters,10.5,0.28,0,10.2,350,98.0,False
2025-12-19,Neem Oil,liters,10.2,0.18,0,10.0,350,65.0,False
2025-12-20,Neem Oil,liters,10.0,0.34,0,9.7,350,119.0,False
2025-12-21,Neem Oil,liters,9.7,0.0,0,9.7,350,0.0,False
2025-12-22,Neem Oil,liters,9.7,0.43,0,9.2,350,150.0,False
2025-12-23,Neem Oil,liters,9.2,0.27,0,9.0,350,96.0,False
2025-12-24,Neem Oil,liters,9.0,0.39,0,8.6,350,138.0,False
2025-12-25,Neem Oil,liters,8.6,0.26,0,8.3,350,89.0,False
2025-12-26,Neem Oil,liters,8.3,0.39,0,7.9,350,135.0,False
2025-12-27,Neem Oil,liters,7.9,0.35,0,7.6,350,121.0,False
2025-12-28,Neem Oil,liters,7.6,0.0,0,7.6,350,0.0,False
2025-12-29,Neem Oil,liters,7.6,0.23,0,7.4,350,79.0,False
2025-12-30,Neem Oil,liters,7.4,0.3,0,7.1,350,105.0,False
2025-12-31,Neem Oil,liters,7.1,0.4,0,6.7,350,141.0,False
2026-01-01,Neem Oil,liters,6.7,0.25,0,6.4,350,88.0,False
2026-01-02,Neem Oil,liters,6.4,0.25,0,6.1,350,88.0,False
2026-01-03,Neem Oil,liters,6.1,0.25,0,5.9,350,89.0,False
2026-01-04,Neem Oil,liters,5.9,0.0,0,5.9,350,0.0,False
2026-01-05,Neem Oil,liters,5.9,0.39,0,5.5,350,136.0,False
2026-01-06,Neem Oil,liters,5.5,0.33,0,5.2,350,115.0,False
2026-01-07,Neem Oil,liters,5.2,0.43,0,4.8,350,149.0,False
2026-01-08,Neem Oil,liters,4.8,0.4,0,4.4,350,139.0,False
2026-01-09,Neem Oil,liters,4.4,0.15,0,4.2,350,53.0,False
2026-01-10,Neem Oil,liters,4.2,0.25,0,4.0,350,88.0,False
2026-01-11,Neem Oil,liters,4.0,0.0,0,4.0,350,0.0,False
2026-01-12,Neem Oil,liters,4.0,0.4,0,3.5,350,142.0,False
2026-01-13,Neem Oil,liters,3.5,0.42,0,3.1,350,145.0,False
2026-01-14,Neem Oil,liters,3.1,0.16,0,3.0,350,55.0,False
2026-01-15,Neem Oil,liters,3.0,0.15,0,2.8,350,53.0,False
2026-01-16,Neem Oil,liters,2.8,0.36,0,2.5,350,127.0,False
2026-01-17,Neem Oil,liters,2.5,0.4,0,2.1,350,139.0,False
2026-01-18,Neem Oil,liters,2.1,0.0,0,2.1,350,0.0,False
2026-01-19,Neem Oil,liters,2.1,0.2,0,1.9,350,71.0,True
2026-01-20,Neem Oil,liters,1.9,0.16,0,1.7,350,55.0,True
2026-01-21,Neem Oil,liters,1.7,0.23,0,1.5,350,80.0,True
2026-01-22,Neem Oil,liters,1.5,0.33,0,1.1,350,117.0,True
2026-01-23,Neem Oil,liters,1.1,0.28,0,0.9,350,98.0,True
2026-01-24,Neem Oil,liters,0.9,0.23,0,0.6,350,80.0,True
2026-01-25,Neem Oil,liters,0.6,0.0,0,0.6,350,0.0,True
2026-01-26,Neem Oil,liters,0.6,0.4,0,0.2,350,141.0,True
2026-01-27,Neem Oil,liters,0.2,0.45,0,0.0,350,157.0,True
2026-01-28,Neem Oil,liters,0.0,0.38,0,0.0,350,132.0,True
2026-01-29,Neem Oil,liters,0.0,0.33,0,0.0,350,117.0,True
2026-01-30,Neem Oil,liters,0.0,0.44,0,0.0,350,152.0,True
2026-01-31,Neem Oil,liters,0.0,0.28,0,0.0,350,98.0,True
2026-02-01,Neem Oil,liters,0.0,0.0,0,0.0,350,0.0,True
2026-02-02,Neem Oil,liters,0.0,0.19,0,0.0,350,68.0,True
2026-02-03,Neem Oil,liters,0.0,0.43,0,0.0,350,151.0,True
2026-02-04,Neem Oil,liters,0.0,0.23,0,0.0,350,80.0,True
2026-02-05,Neem Oil,liters,0.0,0.2,10,9.8,350,71.0,False
2026-02-06,Neem Oil,liters,9.8,0.19,0,9.6,350,67.0,False
2026-02-07,Neem Oil,liters,9.6,0.22,0,9.4,350,77.0,False
2026-02-08,Neem Oil,liters,9.4,0.0,0,9.4,350,0.0,False
2026-02-09,Neem Oil,liters,9.4,0.2,0,9.2,350,71.0,False
2026-02-10,Neem Oil,liters,9.2,0.24,0,8.9,350,85.0,False
2026-02-11,Neem Oil,liters,8.9,0.37,0,8.6,350,128.0,False
2026-02-12,Neem Oil,liters,8.6,0.35,0,8.2,350,122.0,False
2026-02-13,Neem Oil,liters,8.2,0.19,0,8.0,350,67.0,False
2026-02-14,Neem Oil,liters,8.0,0.21,0,7.8,350,74.0,False
2026-02-15,Neem Oil,liters,7.8,0.0,0,7.8,350,0.0,False
2026-02-16,Neem Oil,liters,7.8,0.18,0,7.6,350,63.0,False
2026-02-17,Neem Oil,liters,7.6,0.32,0,7.3,350,111.0,False
2026-02-18,Neem Oil,liters,7.3,0.16,0,7.2,350,57.0,False
2026-02-19,Neem Oil,liters,7.2,0.3,0,6.9,350,105.0,False
2026-02-20,Neem Oil,liters,6.9,0.26,0,6.6,350,91.0,False
2026-02-21,Neem Oil,liters,6.6,0.21,0,6.4,350,73.0,False
2026-02-22,Neem Oil,liters,6.4,0.0,0,6.4,350,0.0,False
2026-02-23,Neem Oil,liters,6.4,0.27,0,6.1,350,95.0,False
2026-02-24,Neem Oil,liters,6.1,0.36,0,5.8,350,124.0,False
2026-02-25,Neem Oil,liters,5.8,0.33,0,5.4,350,117.0,False
2026-02-26,Neem Oil,liters,5.4,0.4,0,5.0,350,140.0,False
2026-02-27,Neem Oil,liters,5.0,0.33,0,4.7,350,116.0,False
2026-02-28,Neem Oil,liters,4.7,0.42,0,4.3,350,148.0,False
2026-03-01,Neem Oil,liters,4.3,0.0,0,4.3,350,0.0,False
2026-03-02,Neem Oil,liters,4.3,0.41,0,3.9,350,144.0,False
2026-03-03,Neem Oil,liters,3.9,0.33,0,3.5,350,114.0,False
2026-03-04,Neem Oil,liters,3.5,0.33,0,3.2,350,117.0,False
2026-03-05,Neem Oil,liters,3.2,0.29,0,2.9,350,102.0,False
2026-03-06,Neem Oil,liters,2.9,0.38,0,2.5,350,133.0,False
2026-03-07,Neem Oil,liters,2.5,0.2,0,2.3,350,70.0,False
2026-03-08,Neem Oil,liters,2.3,0.0,0,2.3,350,0.0,False
2026-03-09,Neem Oil,liters,2.3,0.37,0,2.0,350,129.0,True
2026-03-10,Neem Oil,liters,2.0,0.44,0,1.5,350,155.0,True
2026-03-11,Neem Oil,liters,1.5,0.43,0,1.1,350,151.0,True
2026-03-12,Neem Oil,liters,1.1,0.33,10,10.8,350,116.0,False
2026-03-13,Neem Oil,liters,10.8,0.42,0,10.3,350,148.0,False
2026-03-14,Neem Oil,liters,10.3,0.4,0,9.9,350,140.0,False
2026-03-15,Neem Oil,liters,9.9,0.0,0,9.9,350,0.0,False
2026-03-16,Neem Oil,liters,9.9,0.4,0,9.5,350,140.0,False
2026-03-17,Neem Oil,liters,9.5,0.38,0,9.2,350,134.0,False
2026-03-18,Neem Oil,liters,9.2,0.33,0,8.8,350,115.0,False
2026-03-19,Neem Oil,liters,8.8,0.41,0,8.4,350,143.0,False
2026-03-20,Neem Oil,liters,8.4,0.22,0,8.2,350,76.0,False
2026-03-21,Neem Oil,liters,8.2,0.34,0,7.9,350,121.0,False
2026-03-22,Neem Oil,liters,7.9,0.0,0,7.9,350,0.0,False
2026-03-23,Neem Oil,liters,7.9,0.36,0,7.5,350,125.0,False
2026-03-24,Neem Oil,liters,7.5,0.41,0,7.1,350,143.0,False
2026-03-25,Neem Oil,liters,7.1,0.32,0,6.8,350,111.0,False
2026-03-26,Neem Oil,liters,6.8,0.41,0,6.4,350,143.0,False
2026-03-27,Neem Oil,liters,6.4,0.2,0,6.2,350,70.0,False
