plant_id,variety_name,zone_id,measurement_date,week_number,height_cm,girth_mm,weekly_growth_cm,leaf_count,disease_detected,stress_indicators,health_score
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-02-19,36,56.2,7.0,0.93,65,,none,86.0
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-02-26,37,56.8,7.2,0.59,67,,none,89.3
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-03-05,38,58.2,7.3,1.4,71,,none,91.9
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-03-12,39,59.7,7.5,1.51,69,,none,87.2
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-03-19,40,61.0,7.6,1.33,72,,none,89.8
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-03-26,41,62.9,7.7,1.86,77,,none,92.0
WN-2024-0053,Kashmiri Walnut,ZONE-C,2025-04-02,42,64.4,7.8,1.53,77,,none,89.5
WN-2024-0054,Local Variety,ZONE-C,2025-01-09,1,3.1,2.1,0.54,5,,water_stress,83.6
WN-2024-0054,Local Variety,ZONE-C,2025-01-16,2,3.9,2.2,0.81,4,,none,100.0
WN-2024-0054,Local Variety,ZONE-C,2025-01-23,3,4.8,2.2,0.89,4,,none,91.4
WN-2024-0054,Local Variety,ZONE-C,2025-01-30,4,5.8,2.3,0.98,7,,none,84.3
WN-2024-0054,Local Variety,ZONE-C,2025-02-06,5,6.7,2.3,0.89,7,,none,99.3
WN-2024-0054,Local Variety,ZONE-C,2025-02-13,6,8.0,2.5,1.34,11,,none,87.1
WN-2024-0054,Local Variety,ZONE-C,2025-02-20,7,9.0,2.6,0.93,12,,water_stress,90.6
WN-2024-0054,Local Variety,ZONE-C,2025-02-27,8,10.6,2.7,1.64,13,,none,89.1
WN-2024-0054,Local Variety,ZONE-C,2025-03-06,9,11.2,2.7,0.63,12,,water_stress,88.3
WN-2024-0054,Local Variety,ZONE-C,2025-03-13,10,12.1,2.9,0.87,15,,water_stress,89.2
WN-2024-0054,Local Variety,ZONE-C,2025-03-20,11,13.4,3.0,1.24,14,,none,90.6
WN-2024-0054,Local Variety,ZONE-C,2025-03-27,12,14.8,3.1,1.49,19,,none,85.1
WN-2024-0054,Local Variety,ZONE-C,2025-04-03,13,16.5,3.3,1.62,19,,none,84.2
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-06-01,1,7.5,2.7,3.05,5,,none,95.4
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-06-08,2,9.7,2.9,2.14,8,,none,94.7
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-06-15,3,12.2,3.2,2.48,10,,none,97.2
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-06-22,4,14.7,3.4,2.55,17,,none,86.8
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-06-29,5,17.4,3.6,2.75,18,,none,96.2
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-07-06,6,19.9,3.8,2.42,21,,none,87.6
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-07-13,7,22.5,4.0,2.64,26,,none,90.1
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-07-20,8,25.1,4.2,2.62,29,,none,90.1
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-07-27,9,26.5,4.3,1.33,32,,water_stress,91.4
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-08-03,10,28.7,4.4,2.22,36,,none,89.5
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-08-10,11,30.9,4.6,2.2,39,,none,92.9
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-08-17,12,32.5,4.6,1.57,39,,none,88.7
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-08-24,13,34.1,4.7,1.66,39,,none,84.1
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-08-31,14,36.0,4.8,1.86,41,,none,81.0
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-09-07,15,38.0,4.9,2.02,47,,none,89.3
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-09-14,16,40.2,5.1,2.18,46,,none,74.8
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-09-21,17,41.1,5.2,0.94,49,,water_stress,89.2
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-09-28,18,42.9,5.4,1.76,50,,none,93.8
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-10-05,19,44.0,5.4,1.11,52,,none,84.3
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-10-12,20,45.0,5.5,0.98,52,Root Rot,water_stress,82.6
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-10-19,21,46.5,5.7,1.53,56,,none,92.6
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-10-26,22,47.4,5.8,0.9,56,,none,94.6
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-11-02,23,48.3,5.7,0.85,58,,none,90.2
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-11-09,24,49.0,5.8,0.8,60,,none,88.3
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-11-16,25,50.2,5.8,1.11,63,,none,95.9
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-11-23,26,50.6,5.9,0.47,65,,none,82.8
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-11-30,27,51.1,5.9,0.52,63,,water_stress,82.2
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-12-07,28,52.4,5.9,1.25,66,,none,94.5
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-12-14,29,53.5,6.1,1.14,61,,water_stress,71.6
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-12-21,30,54.4,6.1,0.84,62,,water_stress,80.5
WN-2024-0055,Kashmiri Walnut,ZONE-E,2024-12-28,31,54.6,6.2,0.18,68,Root Rot,water_stress,80.7
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-01-04,32,54.9,6.3,0.38,64,,none,95.9
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-01-11,33,55.6,6.3,0.7,67,,none,83.5
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-01-18,34,57.0,6.5,1.4,70,,none,85.4
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-01-25,35,57.6,6.5,0.58,70,,water_stress,84.7
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-02-01,36,58.8,6.6,1.24,70,,none,95.0
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-02-08,37,59.8,6.7,0.97,70,,none,96.4
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-02-15,38,61.3,6.9,1.48,76,,none,89.4
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-02-22,39,62.1,7.1,0.8,72,,none,91.8
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-03-01,40,64.1,7.3,2.04,74,Root Rot,none,96.1
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-03-08,41,65.7,7.4,1.59,78,,none,90.4
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-03-15,42,66.4,7.4,0.71,78,,water_stress,86.9
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-03-22,43,68.0,7.6,1.57,78,,none,93.0
WN-2024-0055,Kashmiri Walnut,ZONE-E,2025-03-29,44,69.7,7.7,1.7,84,Root Rot,none,88.1
WN-2024-0056,Franquette,ZONE-F,2024-10-17,1,5.7,2.5,1.09,8,,none,89.9
WN-2024-0056,Franquette,ZONE-F,2024-10-24,2,6.9,2.4,1.15,10,,none,78.8
WN-2024-0056,Franquette,ZONE-F,2024-10-31,3,8.0,2.6,1.1,10,,none,87.4
WN-2024-0056,Franquette,ZONE-F,2024-11-07,4,8.3,2.6,0.31,9,,none,85.6
WN-2024-0056,Franquette,ZONE-F,2024-11-14,5,9.1,2.6,0.86,13,,none,91.8
WN-2024-0056,Franquette,ZONE-F,2024-11-21,6,10.3,2.7,1.15,12,,none,84.0
WN-2024-0056,Franquette,ZONE-F,2024-11-28,7,10.6,2.7,0.32,16,,none,85.2
WN-2024-0056,Franquette,ZONE-F,2024-12-05,8,11.3,2.8,0.65,12,,none,100.0
WN-2024-0056,Franquette,ZONE-F,2024-12-12,9,11.9,2.8,0.59,16,,none,88.5
WN-2024-0056,Franquette,ZONE-F,2024-12-19,10,12.3,2.9,0.41,16,,none,88.7
WN-2024-0056,Franquette,ZONE-F,2024-12-26,11,13.5,2.9,1.29,16,,none,92.5
WN-2024-0056,Franquette,ZONE-F,2025-01-02,12,14.4,3.0,0.83,17,,none,100.0
WN-2024-0056,Franquette,ZONE-F,2025-01-09,13,14.9,3.0,0.54,14,,water_stress,83.0
WN-2024-0056,Franquette,ZONE-F,2025-01-16,14,15.6,3.0,0.69,19,,water_stress,93.0
WN-2024-0056,Franquette,ZONE-F,2025-01-23,15,16.6,3.2,1.02,18,,none,89.8
WN-2024-0056,Franquette,ZONE-F,2025-01-30,16,17.5,3.3,0.89,22,,none,83.1
WN-2024-0056,Franquette,ZONE-F,2025-02-06,17,18.6,3.4,1.14,22,,none,94.7
WN-2024-0056,Franquette,ZONE-F,2025-02-13,18,19.5,3.4,0.87,26,,none,88.8
WN-2024-0056,Franquette,ZONE-F,2025-02-20,19,20.7,3.5,1.14,26,,none,84.4
WN-2024-0056,Franquette,ZONE-F,2025-02-27,20,22.2,3.6,1.56,26,,none,90.4
WN-2024-0056,Franquette,ZONE-F,2025-03-06,21,23.7,3.8,1.45,32,,none,92.0
WN-2024-0056,Franquette,ZONE-F,2025-03-13,22,25.3,3.9,1.66,28,,none,94.0
WN-2024-0056,Franquette,ZONE-F,2025-03-20,23,27.2,4.1,1.86,32,,none,90.4
WN-2024-0056,Franquette,ZONE-F,2025-03-27,24,29.0,4.2,1.78,33,,none,93.9
WN-2024-0056,Franquette,ZONE-F,2025-04-03,25,30.7,4.4,1.75,37,,none,84.3
WN-2024-0057,Franquette,ZONE-C,2025-01-04,1,5.2,2.5,1.1,4,,none,93.0
WN-2024-0057,Franquette,ZONE-C,2025-01-11,2,5.8,2.5,0.59,5,,none,95.9
WN-2024-0057,Franquette,ZONE-C,2025-01-18,3,5.9,2.5,0.1,7,,water_stress,82.9
WN-2024-0057,Franquette,ZONE-C,2025-01-25,4,7.2,2.6,1.31,10,,none,88.9
WN-2024-0057,Franquette,ZONE-C,2025-02-01,5,8.0,2.7,0.87,12,,none,89.0
WN-2024-0057,Franquette,ZONE-C,2025-02-08,6,9.1,2.7,1.03,8,,none,78.4
WN-2024-0057,Franquette,ZONE-C,2025-02-15,7,10.0,2.8,0.89,11,,none,82.6
WN-2024-0057,Franquette,ZONE-C,2025-02-22,8,10.7,2.9,0.7,14,,none,92.5
WN-2024-0057,Franquette,ZONE-C,2025-03-01,9,12.3,2.9,1.63,14,,none,95.6
WN-2024-0057,Franquette,ZONE-C,2025-03-08,10,13.3,3.0,1.04,15,,none,89.9
WN-2024-0057,Franquette,ZONE-C,2025-03-15,11,14.9,3.1,1.61,20,,none,92.4
WN-2024-0057,Franquette,ZONE-C,2025-03-22,12,16.6,3.2,1.71,21,,none,97.9
WN-2024-0057,Franquette,ZONE-C,2025-03-29,13,18.9,3.4,2.21,22,,none,95.8
WN-2024-0058,Franquette,ZONE-B,2025-01-22,1,3.3,1.6,0.95,6,,water_stress,86.4
WN-2024-0058,Franquette,ZONE-B,2025-01-29,2,4.4,1.7,1.14,7,,none,94.8
WN-2024-0058,Franquette,ZONE-B,2025-02-05,3,5.5,1.9,1.05,5,,none,89.9
WN-2024-0058,Franquette,ZONE-B,2025-02-12,4,6.6,2.0,1.18,13,,none,88.9
WN-2024-0058,Franquette,ZONE-B,2025-02-19,5,7.7,2.0,1.06,9,,none,85.7
WN-2024-0058,Franquette,ZONE-B,2025-02-26,6,9.0,2.1,1.28,11,,none,83.9
WN-2024-0058,Franquette,ZONE-B,2025-03-05,7,10.1,2.1,1.12,12,,none,80.7
WN-2024-0058,Franquette,ZONE-B,2025-03-12,8,11.4,2.3,1.26,11,,none,83.5
WN-2024-0058,Franquette,ZONE-B,2025-03-19,9,13.7,2.5,2.31,14,,none,94.8
WN-2024-0058,Franquette,ZONE-B,2025-03-26,10,15.5,2.6,1.82,15,,none,100.0
WN-2024-0058,Franquette,ZONE-B,2025-04-02,11,16.6,2.7,1.15,23,,none,93.1
WN-2024-0059,Chandler,ZONE-A,2024-10-07,1,5.4,1.2,0.77,6,,water_stress,83.0
WN-2024-0059,Chandler,ZONE-A,2024-10-14,2,7.1,1.3,1.7,10,,none,90.4
WN-2024-0059,Chandler,ZONE-A,2024-10-21,3,9.0,1.4,1.89,8,,none,91.7
WN-2024-0059,Chandler,ZONE-A,2024-10-28,4,10.2,1.5,1.2,16,,none,96.8
WN-2024-0059,Chandler,ZONE-A,2024-11-04,5,11.6,1.7,1.4,11,,none,94.6
WN-2024-0059,Chandler,ZONE-A,2024-11-11,6,12.8,1.7,1.19,14,,none,92.9
WN-2024-0059,Chandler,ZONE-A,2024-11-18,7,14.1,1.9,1.27,16,,none,82.9
WN-2024-0059,Chandler,ZONE-A,2024-11-25,8,14.9,2.0,0.86,16,,none,89.7
WN-2024-0059,Chandler,ZONE-A,2024-12-02,9,15.3,2.0,0.42,21,,water_stress,83.9
WN-2024-0059,Chandler,ZONE-A,2024-12-09,10,16.3,2.0,0.93,19,,none,92.1
WN-2024-0059,Chandler,ZONE-A,2024-12-16,11,17.2,2.1,0.9,22,,none,91.6
WN-2024-0059,Chandler,ZONE-A,2024-12-23,12,18.5,2.2,1.35,21,,none,91.3
WN-2024-0059,Chandler,ZONE-A,2024-12-30,13,19.7,2.4,1.2,23,,none,87.9
WN-2024-0059,Chandler,ZONE-A,2025-01-06,14,20.4,2.5,0.72,23,,none,87.3
WN-2024-0059,Chandler,ZONE-A,2025-01-13,15,21.1,2.5,0.63,25,,none,93.2
WN-2024-0059,Chandler,ZONE-A,2025-01-20,16,21.8,2.6,0.78,22,,none,92.4
WN-2024-0059,Chandler,ZONE-A,2025-01-27,17,22.9,2.6,1.01,31,,none,89.8
WN-2024-0059,Chandler,ZONE-A,2025-02-03,18,24.0,2.7,1.14,23,,none,95.2
WN-2024-0059,Chandler,ZONE-A,2025-02-10,19,25.3,2.7,1.31,28,,none,94.1
WN-2024-0059,Chandler,ZONE-A,2025-02-17,20,26.3,2.9,0.95,33,,none,94.1
WN-2024-0059,Chandler,ZONE-A,2025-02-24,21,27.8,2.9,1.58,35,,none,83.6
WN-2024-0059,Chandler,ZONE-A,2025-03-03,22,29.5,3.1,1.64,37,,none,93.2
WN-2024-0059,Chandler,ZONE-A,2025-03-10,23,31.0,3.3,1.48,37,,none,83.2
WN-2024-0059,Chandler,ZONE-A,2025-03-17,24,32.6,3.5,1.65,41,,none,94.2
WN-2024-0059,Chandler,ZONE-A,2025-03-24,25,34.5,3.7,1.93,40,,none,81.3
WN-2024-0059,Chandler,ZONE-A,2025-03-31,26,36.6,4.0,2.03,44,,none,95.5
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-01-26,1,3.1,2.9,0.7,3,,water_stress,88.9
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-02-02,2,4.2,3.0,1.16,4,,none,98.3
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-02-09,3,5.3,3.1,1.13,5,,none,85.4
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-02-16,4,6.6,3.2,1.22,5,,none,90.2
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-02-23,5,7.7,3.3,1.13,11,,none,92.8
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-03-02,6,9.4,3.5,1.67,12,,none,99.3
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-03-09,7,10.9,3.6,1.51,14,,none,92.8
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-03-16,8,12.2,3.7,1.37,16,,none,88.7
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-03-23,9,13.1,3.8,0.86,16,,water_stress,85.3
WN-2024-0060,Kashmiri Walnut,ZONE-E,2025-03-30,10,15.4,4.0,2.34,16,Crown Rot,none,100.0
WN-2024-0061,Chandler,ZONE-F,2025-01-28,1,4.8,1.9,0.66,6,,water_stress,90.5
WN-2024-0061,Chandler,ZONE-F,2025-02-04,2,5.8,2.0,1.04,10,,none,93.7
WN-2024-0061,Chandler,ZONE-F,2025-02-11,3,6.8,2.0,1.02,7,Root Rot,none,89.1
WN-2024-0061,Chandler,ZONE-F,2025-02-18,4,8.1,2.1,1.28,10,,none,86.3
WN-2024-0061,Chandler,ZONE-F,2025-02-25,5,10.0,2.2,1.86,13,,none,84.9
WN-2024-0061,Chandler,ZONE-F,2025-03-04,6,11.9,2.3,1.88,15,,none,93.0
WN-2024-0061,Chandler,ZONE-F,2025-03-11,7,13.7,2.5,1.79,14,,none,92.0
WN-2024-0061,Chandler,ZONE-F,2025-03-18,8,15.8,2.7,2.13,18,,none,99.7
WN-2024-0061,Chandler,ZONE-F,2025-03-25,9,18.2,2.8,2.44,21,,none,92.3
WN-2024-0061,Chandler,ZONE-F,2025-04-01,10,20.6,3.1,2.34,20,,none,86.9
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-11-10,1,4.9,1.8,0.89,6,,none,82.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-11-17,2,5.5,1.9,0.61,8,,water_stress,87.1
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-11-24,3,6.4,2.0,0.86,7,,none,92.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-12-01,4,7.6,2.0,1.2,5,,none,96.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-12-08,5,8.3,2.0,0.72,5,,none,87.7
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-12-15,6,8.9,2.0,0.6,7,,none,81.9
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-12-22,7,10.1,2.0,1.23,11,,none,82.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2024-12-29,8,10.6,2.1,0.47,11,,none,91.9
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-01-05,9,11.2,2.1,0.55,17,,none,90.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-01-12,10,12.2,2.1,1.03,15,,none,94.4
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-01-19,11,13.3,2.2,1.1,18,,none,88.4
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-01-26,12,14.1,2.3,0.8,14,,none,84.2
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-02-02,13,15.2,2.4,1.05,17,,none,89.2
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-02-09,14,16.3,2.5,1.18,22,,none,94.3
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-02-16,15,17.4,2.5,1.05,18,,none,89.7
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-02-23,16,18.7,2.6,1.3,19,,water_stress,93.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-03-02,17,20.3,2.7,1.63,24,,none,96.4
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-03-09,18,21.7,2.9,1.36,26,,none,80.4
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-03-16,19,23.5,3.0,1.78,25,,none,86.8
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-03-23,20,24.3,3.1,0.81,31,,water_stress,85.7
WN-2024-0062,Kashmiri Walnut,ZONE-D,2025-03-30,21,26.3,3.2,1.99,30,,none,88.1
WN-2024-0063,Chandler,ZONE-E,2025-01-11,1,4.4,1.1,1.39,6,,water_stress,81.8
WN-2024-0063,Chandler,ZONE-E,2025-01-18,2,5.4,1.2,0.97,5,,none,92.1
WN-2024-0063,Chandler,ZONE-E,2025-01-25,3,6.5,1.3,1.14,8,,none,94.5
WN-2024-0063,Chandler,ZONE-E,2025-02-01,4,7.8,1.4,1.32,9,,none,89.7
WN-2024-0063,Chandler,ZONE-E,2025-02-08,5,8.7,1.6,0.83,10,,water_stress,93.9
WN-2024-0063,Chandler,ZONE-E,2025-02-15,6,10.0,1.7,1.39,12,,none,97.9
WN-2024-0063,Chandler,ZONE-E,2025-02-22,7,10.9,1.8,0.88,13,,water_stress,89.7
WN-2024-0063,Chandler,ZONE-E,2025-03-01,8,11.7,1.8,0.72,15,,water_stress,80.5
WN-2024-0063,Chandler,ZONE-E,2025-03-08,9,13.5,1.9,1.83,12,,none,89.8
WN-2024-0063,Chandler,ZONE-E,2025-03-15,10,14.6,2.0,1.16,16,Powdery Mildew,none,99.9
WN-2024-0063,Chandler,ZONE-E,2025-03-22,11,16.9,2.1,2.23,16,,none,84.0
WN-2024-0063,Chandler,ZONE-E,2025-03-29,12,18.8,2.3,1.94,19,,none,88.9
WN-2024-0064,Pusa Kanchan,ZONE-F,2024-12-05,1,3.7,2.5,0.67,4,,none,95.1
WN-2024-0064,Pusa Kanchan,ZONE-F,2024-12-12,2,4.4,2.5,0.66,5,,none,84.8
WN-2024-0064,Pusa Kanchan,ZONE-F,2024-12-19,3,5.5,2.7,1.1,4,,none,89.0
WN-2024-0064,Pusa Kanchan,ZONE-F,2024-12-26,4,6.4,2.8,0.96,5,,none,81.1
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-01-02,5,7.2,2.8,0.77,7,,none,93.9
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-01-09,6,8.0,3.0,0.84,10,,none,88.4
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-01-16,7,9.2,3.1,1.12,11,,none,93.1
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-01-23,8,10.6,3.2,1.45,15,,none,88.2
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-01-30,9,11.5,3.3,0.88,9,,water_stress,89.3
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-02-06,10,12.5,3.4,1.05,12,,none,95.5
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-02-13,11,13.7,3.6,1.11,11,,water_stress,91.0
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-02-20,12,14.2,3.6,0.53,14,,none,90.5
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-02-27,13,15.4,3.8,1.18,19,,water_stress,81.0
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-03-06,14,16.8,3.9,1.38,18,,none,94.6
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-03-13,15,18.2,4.0,1.47,23,,water_stress,94.9
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-03-20,16,19.8,4.0,1.54,25,,none,89.3
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-03-27,17,21.7,4.2,1.98,25,Walnut Blight,none,89.4
WN-2024-0064,Pusa Kanchan,ZONE-F,2025-04-03,18,23.5,4.4,1.81,25,,none,83.2
WN-2024-0065,Franquette,ZONE-F,2024-04-22,1,6.5,2.4,1.88,7,,none,97.5
WN-2024-0065,Franquette,ZONE-F,2024-04-29,2,8.5,2.5,2.04,9,,none,85.2
WN-2024-0065,Franquette,ZONE-F,2024-05-06,3,10.9,2.7,2.33,11,,none,86.2
WN-2024-0065,Franquette,ZONE-F,2024-05-13,4,12.8,2.9,1.91,16,,none,85.0
WN-2024-0065,Franquette,ZONE-F,2024-05-20,5,15.3,3.0,2.58,14,,none,90.8
WN-2024-0065,Franquette,ZONE-F,2024-05-27,6,17.8,3.2,2.48,22,,none,87.0
WN-2024-0065,Franquette,ZONE-F,2024-06-03,7,20.4,3.4,2.6,25,,none,84.1
WN-2024-0065,Franquette,ZONE-F,2024-06-10,8,22.8,3.7,2.41,27,,none,98.9
WN-2024-0065,Franquette,ZONE-F,2024-06-17,9,24.6,3.8,1.76,33,,water_stress,100.0
WN-2024-0065,Franquette,ZONE-F,2024-06-24,10,26.7,3.9,2.09,34,,none,87.4
WN-2024-0065,Franquette,ZONE-F,2024-07-01,11,29.2,4.2,2.5,34,,none,98.4
WN-2024-0065,Franquette,ZONE-F,2024-07-08,12,31.1,4.4,1.89,36,Powdery Mildew,none,94.2
WN-2024-0065,Franquette,ZONE-F,2024-07-15,13,32.5,4.5,1.44,38,,water_stress,80.7
WN-2024-0065,Franquette,ZONE-F,2024-07-22,14,34.9,4.7,2.38,39,,none,85.6
WN-2024-0065,Franquette,ZONE-F,2024-07-29,15,37.1,4.9,2.21,45,,none,86.6
WN-2024-0065,Franquette,ZONE-F,2024-08-05,16,39.5,5.1,2.43,46,,none,92.6
WN-2024-0065,Franquette,ZONE-F,2024-08-12,17,41.6,5.2,2.03,51,,none,91.0
WN-2024-0065,Franquette,ZONE-F,2024-08-19,18,43.9,5.4,2.28,54,,none,92.7
WN-2024-0065,Franquette,ZONE-F,2024-08-26,19,45.7,5.5,1.9,54,,none,99.9
WN-2024-0065,Franquette,ZONE-F,2024-09-02,20,46.5,5.6,0.78,52,,water_stress,90.2
WN-2024-0065,Franquette,ZONE-F,2024-09-09,21,47.9,5.7,1.36,57,,none,87.5
WN-2024-0065,Franquette,ZONE-F,2024-09-16,22,49.7,5.9,1.8,61,,none,83.0
WN-2024-0065,Franquette,ZONE-F,2024-09-23,23,51.0,6.0,1.27,62,,none,91.3
WN-2024-0065,Franquette,ZONE-F,2024-09-30,24,52.3,6.1,1.39,61,,none,98.7
WN-2024-0065,Franquette,ZONE-F,2024-10-07,25,53.4,6.2,1.1,65,Anthracnose,none,89.7
WN-2024-0065,Franquette,ZONE-F,2024-10-14,26,54.3,6.3,0.81,65,,none,89.5
WN-2024-0065,Franquette,ZONE-F,2024-10-21,27,55.7,6.4,1.49,66,,none,88.8
WN-2024-0065,Franquette,ZONE-F,2024-10-28,28,56.8,6.6,1.05,67,,none,84.7
WN-2024-0065,Franquette,ZONE-F,2024-11-04,29,57.4,6.7,0.64,69,,none,95.7
WN-2024-0065,Franquette,ZONE-F,2024-11-11,30,58.7,6.7,1.28,69,,none,90.5
WN-2024-0065,Franquette,ZONE-F,2024-11-18,31,59.8,6.9,1.05,73,,none,83.7
WN-2024-0065,Franquette,ZONE-F,2024-11-25,32,60.0,6.9,0.24,67,,water_stress,85.2
WN-2024-0065,Franquette,ZONE-F,2024-12-02,33,60.4,6.9,0.35,71,,water_stress,90.6
WN-2024-0065,Franquette,ZONE-F,2024-12-09,34,60.9,7.0,0.53,68,,none,89.9
WN-2024-0065,Franquette,ZONE-F,2024-12-16,35,62.0,7.0,1.13,73,,none,100.0
WN-2024-0065,Franquette,ZONE-F,2024-12-23,36,62.0,7.0,0.03,80,,none,94.9
WN-2024-0065,Franquette,ZONE-F,2024-12-30,37,63.1,7.1,1.04,74,,none,86.9
WN-2024-0065,Franquette,ZONE-F,2025-01-06,38,63.5,7.1,0.44,74,,none,91.0
WN-2024-0065,Franquette,ZONE-F,2025-01-13,39,64.2,7.1,0.66,78,,water_stress,78.0
WN-2024-0065,Franquette,ZONE-F,2025-01-20,40,65.0,7.2,0.8,78,,water_stress,83.9
WN-2024-0065,Franquette,ZONE-F,2025-01-27,41,65.7,7.2,0.74,80,,none,93.9
WN-2024-0065,Franquette,ZONE-F,2025-02-03,42,66.8,7.4,1.01,81,,none,86.5
WN-2024-0065,Franquette,ZONE-F,2025-02-10,43,68.2,7.5,1.47,81,,none,82.2
WN-2024-0065,Franquette,ZONE-F,2025-02-17,44,69.7,7.6,1.46,84,,none,91.7
WN-2024-0065,Franquette,ZONE-F,2025-02-24,45,71.1,7.6,1.45,87,,water_stress,83.2
WN-2024-0065,Franquette,ZONE-F,2025-03-03,46,71.8,7.7,0.7,87,Crown Rot,water_stress,85.1
WN-2024-0065,Franquette,ZONE-F,2025-03-10,47,73.4,7.8,1.6,85,Root Rot,none,90.2
